"","score","review","writer","time","score_asnum"
"1549","8","메인메뉴는 쏘쏘, 디저트는 훌륭  ","jerry(toda****)","2019.07.02 23:38",8
"1550","10","이거 이번 스파이더맨 중에 최고였다  ","전당포게이(asd3****)","2019.07.02 23:31",10
"1551","10","이영화는 10점 만점입니다 왜?? 내가 내일 보러감 ㅋㅋ  ","Juve 7(sher****)","2019.07.02 23:29",10
"1552","10","찌리릿짱 스파이더맨짱  ","에에에에(ksj-****)","2019.07.02 23:29",10
"1553","10","신선한 소재랄까 환영이란게 좀 독특했는데 난  ","김정욱(qhqh****)","2019.07.02 23:28",10
"1554","8","MJ....음?  별루다 ㅠㅠ 개아쉽네  ","피카츄(feel****)","2019.07.02 23:23",8
"1555","10","개 재밌다 3차 뛸 수 있을듯  ","yeo(yeo1****)","2019.07.02 23:17",10
"1556","10","홀로그램 환영씬은 앞으로 나올 액션 영화의 한 방향성을 보는 듯 했다  ","200XQ(rudr****)","2019.07.02 23:08",10
"1557","6","그냥 저냥..제 점수는요. 6점  ","gene****","2019.07.02 22:59",6
"1558","6","톰홀랜드 연기 잘했고 액션씬 좋았는데 피터든 빌런이든 전부 토니 서사 중심으로 흘러가네 개연성도 빵꾸난 부분 많고  ","ejrh****","2019.07.02 22:49",6
"1559","10","정말 최고입니다 스파이더맨 ㅠㅠ  ","dltj****","2019.07.02 22:46",10
"1560","10","오늘 회사에서 단체관람 했어요. 첨엔 어벤져스 안본터라 뭔얘긴지 했는데 보다보니 넘넘 재밌었어요. 최수한센터장님 감사합니다♡  ","kos0****","2019.07.02 22:45",10
"1561","10","스파이더맨은 사랑임 쿠키영상2개임  ","Gaeki(gaek****)","2019.07.02 22:45",10
"1562","10","반전 진짜 오진다마블 소니 진짜 대단하다인정하십니까요?  ","타석(xktj****)","2019.07.02 22:44",10
"1563","10","보면서 감탄했다. 스토리도 생각보다 탄탄하다. 감성도 자극했다. 첫 마블로고 올라갈때 울뻔했다.  ","몸빼(shs1****)","2019.07.02 22:41",10
"1564","10","넵넵...재밌습니다.  ","matt jang(uran****)","2019.07.02 22:41",10
"1565","10","최고..최고입니다. 4D로  두번 더 봐야합니다!!  ","크롱(whal****)","2019.07.02 22:41",10
"1566","10","최고 또봐야지 ㅜㅜㅜ피터파커짱좋음  ","wlgm****","2019.07.02 22:40",10
"1567","10","찌리릿 최고 톰홀랜드 내한 왔을때 내가 갔어야했어  ","면봉(ldh_****)","2019.07.02 22:40",10
"1568","10","죤쟴 마블이 최고야 사랑해  ","지민(hjm0****)","2019.07.02 22:39",10
"1569","6","망작 어빈저스 ㄷ고 너무 ㅎㅈ네  ","자연은(egil****)","2019.07.02 22:28",6
"1570","10","ㅋㅋㅋㅋ아 재밌었다ㅋㅋㅋ굿잡  ","혀언(yhki****)","2019.07.02 22:27",10
"1571","8","재미있긴 한데 뭔가 좀 아쉽다.  ","곰나으리(gona****)","2019.07.02 22:27",8
"1572","10","관람객재미써요 ㅎㅎ 눈이 즐거웠움  ","postmalone lv(anni****)","2019.07.02 22:27",10
"1573","10","소니여 제발 재계약 얌전히 하자 진짜  ","헹항항(tmdg****)","2019.07.02 22:19",10
"1574","6","토비의 스파이더맨이 생각나서 다시보고 있다.  어벤저스의 스파이더맨도 싫은건 아니지만.. 그냥 스파이더맨은 이상한 기계안쓰고 동료없이 몸에서 나오는 거미줄로 혼자 휩쓸고 다닐때 제일 멋있다ㅠㅠ  ","rfqwqwet(rkdt****)","2019.07.02 21:50",6
"1575","7","아니 재밌고 볼만 한데 흠... 이 돈으로 알라딘 한번 더 보고싶다는 생각이 든다그게 재미없다는 건가??ㅋㅋㅋ  ","정찬희(ckam****)","2019.07.02 21:37",7
"1576","10","빌런이지만 제이크 질렌할 너무 매력적이었다. 우리 스파이디 앞으로도 힘내자!! 마블 3000만큼 사랑해. 영화 보는 내내 아이언맨 너무 그리웠음..  ","옌디아(dnvk****)","2019.07.02 21:25",10
"1577","10","스파이더맨이 점점 성장하고 있네요. 재밌어요  ","햇살(lhs0****)","2019.07.02 21:24",10
"1578","10","토니스타크가 만든 빌런을 피터파커가 처리하면서세대교체가 완벽하게 이뤄진거 같음 중간에 환영술은눈호강 제대로 했고 마지막 싸움 때 눈 감고 스파이더센스 아니 피터찌리릿으로 적을 물리치는 완벽한 결말,쿠키까지 2개다 헉 소리남,번역은 황석희!!!  ","이재용(jyyy****)","2019.07.02 20:48",10
"1579","10","보는내내 피터찌리릿 피터찌리릿  ","윤지현(hans****)","2019.07.02 20:44",10
"1580","6","마블 중에 스파이더맨이 제일 좋은데 ㅠ 이번 영화는 뭔가 그러니요 쿠키영상1번이 더 흥미진지했음  ","쿨개미(ever****)","2019.07.02 20:34",6
"1581","10","스파이더맨 파 프롬 홈 이라 쓰고 두번째 아이언맨이라 읽는다  ","김산하(tksg****)","2019.07.02 20:34",10
"1582","10","스파이더맨 영화중 역대급 띵작 .. 홀랜드 오래 오래 스파이더맨으로 남아주길  ","여행적금들어놀러가자(sare****)","2019.07.02 20:33",10
"1583","8","히어로는 누가 구해주냐ㅜㅠㅠ 스파이더맨 불쌍해 ㅠㅠ 보는 내내 토니스타크가 보고싶다  ","지니8(leey****)","2019.07.02 20:31",8
"1584","10","I miss him, too  ","춘박(junw****)","2019.07.02 20:30",10
"1585","10","관람객스탠리최고 마블은역시실망시키지않는다  ","Ailee(youk****)","2019.07.02 20:26",10
"1586","7","잘만든 영화. 어벤져스 앤드게임 못지않은 cg였고 전체적으로 나쁘진 않았음. 다만 피터의 성장을 풀어내는데 다소 지루함이 있었음 하지만 장면 하나 하나에 개연성을 넣으려면 필연적인 장면들이였다 생각됨. 이상 개소리 끄적여봅니다  ","박찬웅(cksd****)","2019.07.02 20:17",7
"1587","10","이 세상 영화가 아니다. 눈도 마음도 즐거운 영화였습니다.  ","브루스리(zzzo****)","2019.07.02 20:06",10
"1588","6","기대를 많이 해서 그런지 지루함ㅠㅠㅜ  ","j(ooed****)","2019.07.02 20:02",6
"1589","7","난 피터 파커의 숙모를 사랑한다  ","바리스타(kjh9****)","2019.07.02 19:53",7
"1590","7","두번째 쿠키에서 닉 퓨리 옆에 마리아 힐이 비키니로 누워있을 거라 기대했다  ","아이엿맨(iron****)","2019.07.02 19:44",7
"1591","6","내용이 유치하고 식상해도 차기작 개봉하면 난 또 여지없이 예매하겠지..  ","김명주(pep1****)","2019.07.02 19:42",6
"1592","10","토니 스타크가 정말 그리운 영화  ","사랑(dlst****)","2019.07.02 19:34",10
"1593","7","엔드게임 보고나서 구런지 뭔가 빌런이 약해진 느낌이였지만 해피 방패던지는거 보고 뿜을뻔 ㅋㅋ  ","Coys(hkar****)","2019.07.02 19:12",7
"1594","4","아직도 미숙하고 실수만 하는 어린 스파이더맨  ","sury****","2019.07.02 19:10",4
"1595","10","스파이더맨의 역사를 뛰어넘는다.톰홀랜드의 연기력이 이 영화를 살려낸다.또한 스파이더맨의 각종 슈트를 엿볼수 있다.토니를 다시한번 그립게 하는영화...  ","나들여(bora****)","2019.07.02 19:06",10
"1596","7","홍보 목적이겠지만 소아병동 스파이더맨 옷입고 방문한거보고 기특해서 의리로 보고왔어요..  ","지니후(sshy****)","2019.07.02 18:59",7
"1597","10","난 스파이더맨을 보면서도 아이언맨을 느꼈습니다 아이언맨이 떠나도 마블영화는 모두 아이언맨의 느낌과 사랑이 끊이지않을것같습니다 포레버 아이언맨  ","팬더(sour****)","2019.07.02 18:54",10
"1598","6","영화내내 아이언맨 빠진 빈자리가 크게느껴진다 내용은 둘째치고 특히 액션부분의 화려함은 절반은 줄어든느낌 그나마 쿠키영상 반전 2개가 신선해서 6점드립니아  ","gksr****","2019.07.02 18:14",6
"1599","10","관람객개인적으로 베스트씬 뽑자면 제트기씬임오우 토니토니토니...ㅠ3000만큼 사랑해 ♡ 마블  ","다락마녀(ekfk****)","2019.07.02 17:59",10
"1600","10","처음본 사람 쉽게 믿으면 안되는 현실..반전 배신 드론 홀로그램 눈에 보이는게 진실만은 아니다  ","욱사(rlaw****)","2019.07.02 17:57",10
"1601","10","진짜 보는 내내 소름돋음 아이언맨은 스파이더맨을 찐으로 사랑했다 마블시네마틱 유니버스 페이즈포는 i am spiderman 이 될것,,  ","박정현(clra****)","2019.07.02 17:56",10
"1602","10","올해 마블중 제일 재밌다 진심  ","무천도사(mins****)","2019.07.02 17:53",10
"1603","10","CG 진짜 대박이었고... 톰홀랜드 넘 잘생겼음ㅠ  ","예리(bv20****)","2019.07.02 17:22",10
"1604","10","엔겜보다 나음 ㅇㄱㄹㅇ  ","dubsfor4peat(jerr****)","2019.07.02 17:21",10
"1605","10","8월 2일 실습 끝나는 날 바로 본다. 미리 만점 주는 것은 톰을 위한 예의.  ","jyaj8709(jya3****)","2019.07.02 17:21",10
"1606","7","토니스타크 빈자리가 너무 큰느낌...제이크질렌할은 존재감이 별로없다  ","태주(tazz****)","2019.07.02 16:53",7
"1607","7","아이언맨 없이는 영화를 못만드나 이럴거면 죽이지를 말지ㅋㅋ  ","Ellie(rlad****)","2019.07.02 16:31",7
"1608","9","역시 예상대로 한번더 봐야 개운할 듯 한번 보기 아깝다 ㅋ  ","사상(rimu****)","2019.07.02 16:31",9
"1609","10","거미줄 액션 미쳤습니다. 점점 자립해 가는 스파이더맨.  ","drei(yous****)","2019.07.02 16:28",10
"1610","10","AC/DC는 최고의 음악이다!!  ","또루루루루루루(sae0****)","2019.07.02 16:27",10
"1611","10","관람객사기꾼 새1키들은 모두 사형시켜야 한다  ","수아레즈의블로킹(enth****)","2019.07.02 16:18",10
"1612","6","진지하게 말한다. 제이크 배덜런과 앵거리 라이스가 살린영화임. 솔직히 하품 많이함  ","최정호(mo51****)","2019.07.02 16:13",6
"1613","10","쿠키 영상 때문에 멘탈 털림;;; 너무나도 충격적....  ","눈누난나누나(oh_f****)","2019.07.02 15:26",10
"1614","10","관람객제이크 질렌할 연기력에 지려버렸긔 영화 반전도 굿굿  ","간지흉아(evel****)","2019.07.02 15:16",10
"1615","6","엔드게임과 페이즈3의 소소한 후일담 혹은 성장담. 쿠키영상이 제일 흥미로운 아이러니.  ","lead****","2019.07.02 15:09",6
"1616","7","식사 다 치우고 디저트.  ","오늘은(1004****)","2019.07.02 15:09",7
"1617","10","아이언맨 생각많이 나는 영화였어요  ","로니(yeon****)","2019.07.02 15:01",10
"1618","9","멀티버스 낚시인데 영화도 안보고 개봉당일 9시에 평점 올려서 베스트평 되네....   쿠키 영상 역대급 이라는 것도 낚시 였음... 바쁘면  안봐도 됩니다...  쿠키에 시니스터 식스라도 결성될 줄 알았는데 아무것도 없음...  ","닥터스트레인지(eins****)","2019.07.02 14:56",9
"1619","6","관람객애매하다. 10가지 내용을 한숟가락씩 퍼서 담은듯한 영화. 피터파커의 어벤져로서의 성장  ","홍두깨(earl****)","2019.07.02 14:54",6
"1620","10","상영시간 내내 찌릿찌릿 감각 유지했다..  ","hscj****","2019.07.02 14:43",10
"1621","10","완벽합니다 빨리 보세요  ","최우영(2016****)","2019.07.02 14:43",10
"1622","10","관람객실화냐...진짜 대박입니다 ㅋㅋㅋㅋ  ","kkkkkkk(csj3****)","2019.07.02 14:35",10
"1623","7","관람객이렇게 끝내놓고 또 올마나 기다리라는거야...ㅠㅠ 고문장인 MCU....  ","WBJ(vnfm****)","2019.07.02 14:25",7
"1624","6","중2병걸린 스파이더맨의 러브스토리 지루하다 싶을정도의 반전의반전 잘봤습니다.  ","축구도사(r10d****)","2019.07.02 14:20",6
"1625","10","관람객그냥 마블팬이면 봐야하는 영화임! 엔드게임 이후로 어떤식으로 가려는지 첫단계를 볼수있음^^  ","린샤이닝(func****)","2019.07.02 14:09",10
"1626","10","액션 장난없네요ㅋㅋㅋ 1편 때의 하이라이트 전투씬은 밤 배경에다가 비행기에 달라붙어서 싸우느라 뭐하는지도 모를 지경이었는데 이런 문제점을 의식한 듯 이번에는 낮에 싸우게 해줘서 좋았습니다!  ","김뺌뺌욜로(mana****)","2019.07.02 14:09",10
"1627","6","기대보다는 이하였음.  ","아아(laba****)","2019.07.02 14:02",6
"1628","10","완벽한 영화다 한마디론  ","혜지(cher****)","2019.07.02 13:56",10
"1629","7","사실 좀 실망 스러웠네여  ","도전자(nana****)","2019.07.02 13:54",7
"1630","6","너무 약했음....ㅠ질렌한이 어떤역할인지 영화찍기전부터 기러기들이 스포하는바람에 알고봐서 그런지 시시하게느껴짐.  ","if_(lds1****)","2019.07.02 13:26",6
"1631","10","정말 화려한 액션이었지만, '리얼' 액션은 아니었다.  ","피스(jdg4****)","2019.07.02 13:09",10
"1632","8","세상에 없던 스파이다 액션, 최고의 암덩이 결말  ","2GE(flek****)","2019.07.02 12:50",8
"1633","6","기대가 컷다 스파이더맨은 스파이더맨이다  ","미리미리(ganp****)","2019.07.02 12:44",6
"1634","10","멀티 유니버스라길래 내가 추측한게 맞는줄 알았는데 그냥 관종이 지어낸 말일줄은 몰랐다  ","김진섭(wlst****)","2019.07.02 12:43",10
"1635","10","엔드게임을 봤다면 필수 디저트로 시청하자.  ","정한결(deat****)","2019.07.02 12:25",10
"1636","10","그냥 뭐 레전드 정도 앞으로의 마블 영화에 대한 불안이 아닌 희망  ","이쁜모로(venj****)","2019.07.02 11:40",10
"1637","10","역시 잼나 ㅠ 토니 그립다 ㅠ 다음에 어찌될지 궁금하다!!!  ","하늘을가진놈(dhkd****)","2019.07.02 11:36",10
"1638","10","아니 평점 낮은 애들은 영화 안본애들아님?쿠키영상 2개니까 꼭 보세요.  ","진탱(suns****)","2019.07.02 11:25",10
"1639","10","팬서비스가 엔드게임만큼 넉넉하다  ","하마(gkdl****)","2019.07.02 11:25",10
"1640","9","마지막인 3편이 기대됨  ","민간인(jipa****)","2019.07.02 11:16",9
"1641","10","대박 잼남 토니의 후예여 흥하라  ","aloh****","2019.07.02 11:16",10
"1642","9","가짜 닉 퓨리와 가짜 마리아 힐  ","paul****","2019.07.02 11:03",9
"1643","10","쿠키영상보고 반응: ????!  ","lsh(rewl****)","2019.07.02 11:03",10
"1644","10","엠제이랑 피터 너무 귀엽다ㅠㅠ  ","지혜민(heam****)","2019.07.02 11:01",10
"1645","10","피터 찌리릿 찌리릿ㅋㅋㅋ  ","아라곤(imis****)","2019.07.02 11:00",10
"1646","10","스파이더맨으로 시작해 닥터스트레인지의 영상미를 거쳐 아이언맨2를 처음 보았던 그 감정으로 끝마무리..  ","RUN(a503****)","2019.07.02 10:52",10
"1647","6","기대하고보면 .. 좀실망  ","임동현(dlae****)","2019.07.02 10:49",6
"1648","9","닉 퓨리의 빅 픽처가 궁금하시다면 쿠키 영상 놓치지 마시길.. 도대체 무슨 의도인지.. 알 길이 없넹.. 암턴, 피터 파커.. 고생길 앞으로도 쭈욱 자알 부탁해~~ ㅎㅎ  ","개작두(spar****)","2019.07.02 10:46",9
"1649","10","마블 솔로무비 중에서 완성도가 아주 높다고 평가하고 싶다. 미스테리오는 현실과 환영을 드나드는  아주 매력적인 빌런  ","tbnm****","2019.07.02 10:46",10
"1650","10","액션신 소름돋고 스토리 개연성도 양호한 최애 히어로물 영화^^ 그 와중에 알바들 테러 ㄷㄷ  ","jjjd113(wndk****)","2019.07.02 10:45",10
"1651","10","관람객식스센스급 반전이다.  ","하늘늑대(yong****)","2019.07.02 10:44",10
"1652","10","꼭 보세요 잼있게 잘봤습니다 히어로영화는 극장에서 꼭봐야해요 ㅎ  ","파고다(ribo****)","2019.07.02 10:44",10
"1653","10","관람객이번쿠키 흥미로웠어요~~ ???이런느낌?ㅋㅋㅋㅋ  ","jsb2****","2019.07.02 10:44",10
"1654","10","개인적으로 마블 영화 중 가장 좋았어요 스파이더맨에 대한 아이언맨의 사랑이 느껴져요. 아이언맨이 역시 너무 그립습니다. 너무 따뜻한 영화.  ","별(jsb9****)","2019.07.02 10:43",10
"1655","10","이영화에서 아이언맨 캡틴 그리고 토르가 보입니다...보면서 울컥...  ","뱅붕이(boyb****)","2019.07.02 10:42",10
"1656","10","너무너무 잼남 톰홀랜드  ","듕기됴아(gksk****)","2019.07.02 10:34",10
"1657","8","관람객이번영화도 성장물이네ㅋ쿠키영상 그뒤에 너무궁금 하잖어  ","나루(thko****)","2019.07.02 10:33",8
"1658","10","토니 스타크 Love 피터파커 를증명하는 영화어제 12:40에 봤는데 졸음을 풀어줌  ","피카츄(yjdr****)","2019.07.02 10:31",10
"1659","10","꼭 보세요! 완전 꿀잼!!  ","zero****","2019.07.02 10:30",10
"1660","10","깔끔하다 특유의 히어로물 보고 마지막에 상쾌한느낌  ","안정수(wind****)","2019.07.02 10:28",10
"1661","7","영화 자체는 기대보다 무난무난 하네요 쿠키 영상이 흥미로워요  ","ye seong(6339****)","2019.07.02 10:26",7
